disno.,total_deaths,no._injured,no._affected,no._homeless,total_affected,magnitude,total_damage_000_us$,"total_damage,_adjusted_000_us$"
2010-0120-SLB,0.0,0.0,0.0,590.0,590.0,190.0,0.0,0.0
2010-0122-BDI,0.0,0.0,990.0,0.0,990.0,190.0,0.0,0.0
2010-0125-AUS,0.0,0.0,0.0,0.0,0.0,120.0,1390000.0,1942328.0
2010-0126-AGO,0.0,0.0,0.0,75000.0,75000.0,190.0,0.0,0.0
2010-0127-MWI,0.0,0.0,21290.0,0.0,21290.0,190.0,0.0,0.0
2010-0128-NAM,8.0,0.0,110000.0,0.0,110000.0,64630.0,0.0,0.0
2010-0129-AFG,35.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0131-BEN,16.0,0.0,104.0,0.0,104.0,190.0,0.0,0.0
2010-0131-BFA,841.0,0.0,5960.0,0.0,5960.0,190.0,0.0,0.0
2010-0131-GHA,27.0,0.0,100.0,0.0,100.0,190.0,0.0,0.0
2010-0131-NER,87.0,0.0,977.0,0.0,977.0,190.0,0.0,0.0
2010-0131-NGA,156.0,0.0,1500.0,0.0,1500.0,190.0,0.0,0.0
2010-0131-TCD,115.0,0.0,1090.0,0.0,1090.0,190.0,0.0,0.0
2010-0131-TGO,60.0,0.0,236.0,0.0,236.0,190.0,0.0,0.0
2010-0133-COD,0.0,0.0,67500.0,0.0,67500.0,190.0,0.0,0.0
2010-0135-THA,0.0,0.0,0.0,300.0,300.0,190.0,0.0,0.0
2010-0137-TCD,32.0,0.0,2499.0,0.0,2499.0,190.0,0.0,0.0
2010-0138-COD,31.0,0.0,3984.0,0.0,3984.0,190.0,0.0,0.0
2010-0139-COD,25.0,0.0,358.0,0.0,358.0,190.0,0.0,0.0
2010-0140-ETH,16.0,0.0,967.0,0.0,967.0,190.0,0.0,0.0
2010-0141-KEN,46.0,0.0,2834.0,0.0,2834.0,190.0,0.0,0.0
2010-0142-MOZ,44.0,0.0,3188.0,0.0,3188.0,190.0,0.0,0.0
2010-0143-ZWE,3.0,0.0,120.0,0.0,120.0,190.0,0.0,0.0
2010-0144-ZWE,5.0,0.0,138.0,0.0,138.0,190.0,0.0,0.0
2010-0145-BEN,2.0,0.0,133.0,0.0,133.0,190.0,0.0,0.0
2010-0146-RWA,14.0,17.0,0.0,5920.0,5937.0,190.0,0.0,0.0
2010-0147-BRA,256.0,403.0,74535.0,0.0,74938.0,190.0,200000.0,279472.0
2010-0148-ITA,11.0,20.0,0.0,0.0,20.0,190.0,0.0,0.0
2010-0149-RUS,96.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0150-RUS,10.0,0.0,8.0,0.0,8.0,190.0,0.0,0.0
2010-0151-USA,27.0,2.0,0.0,0.0,2.0,190.0,0.0,0.0
2010-0152-CHN,38.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0153-RUS,0.0,0.0,3250.0,0.0,3250.0,190.0,0.0,0.0
2010-0154-PER,15.0,20.0,0.0,0.0,20.0,190.0,0.0,0.0
2010-0155-MRT,13.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0156-PER,68.0,54.0,0.0,1000.0,1054.0,190.0,0.0,0.0
2010-0157-COL,25.0,18.0,0.0,0.0,18.0,190.0,0.0,0.0
2010-0158-MEX,2.0,232.0,25000.0,0.0,25232.0,7.2,1150000.0,1606962.0
2010-0159-CHN,43.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0160-CHN,10.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0161-KOR,46.0,0.0,54.0,0.0,54.0,190.0,0.0,0.0
2010-0162-USA,0.0,0.0,0.0,0.0,0.0,240301.0,0.0,0.0
2010-0163-USA,12.0,70.0,2700.0,0.0,2770.0,241.0,0.0,0.0
2010-0164-SOM,11.0,0.0,0.0,200.0,200.0,190.0,0.0,0.0
2010-0165-PHL,0.0,0.0,0.0,2000.0,2000.0,190.0,0.0,0.0
2010-0166-GAB,0.0,0.0,1765.0,0.0,1765.0,190.0,0.0,0.0
2010-0167-USA,11.0,17.0,0.0,0.0,17.0,190.0,20000000.0,27947170.0
2010-0168-COL,418.0,463.0,2791536.0,0.0,2791999.0,1140146.0,1000000.0,1397359.0
2010-0169-CHN,2968.0,12000.0,0.0,100000.0,112000.0,6.9,500000.0,698679.0
2010-0170-ISL,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0171-BGD,8.0,200.0,246910.0,0.0,247110.0,120.0,0.0,0.0
2010-0171-IND,114.0,0.0,0.0,500000.0,500000.0,190.0,0.0,0.0
2010-0172-NGA,22.0,3.0,0.0,0.0,3.0,190.0,0.0,0.0
2010-0173-GNQ,0.0,0.0,0.0,250.0,250.0,190.0,0.0,0.0
2010-0174-TJK,2.0,0.0,1914.0,0.0,1914.0,190.0,0.0,0.0
2010-0175-TJK,73.0,300.0,6408.0,0.0,6708.0,190.0,204000.0,285061.0
2010-0176-AFG,70.0,0.0,40000.0,0.0,40000.0,65810.0,0.0,0.0
2010-0177-IND,54.0,50.0,0.0,0.0,50.0,190.0,0.0,0.0
2010-0178-RUS,106.0,129.0,0.0,0.0,129.0,190.0,0.0,0.0
2010-0179-CHN,29.0,190.0,0.0,70000.0,70190.0,190.0,62251.0,86987.0
2010-0183-YEM,7.0,2.0,0.0,1000.0,1002.0,38890.0,0.0,0.0
2010-0184-ZAF,24.0,15.0,0.0,0.0,15.0,190.0,0.0,0.0
2010-0186-KEN,10.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0187-USA,30.0,0.0,8000.0,0.0,8000.0,320.0,2350000.0,3283793.0
2010-0188-CHN,10.0,14.0,0.0,0.0,14.0,190.0,0.0,0.0
2010-0189-GNB,21.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0190-AFG,44.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0191-LKA,28.0,0.0,606072.0,0.0,606072.0,19210.0,105000.0,146723.0
2010-0192-TUR,28.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0193-CZE,1.0,0.0,1200.0,0.0,1200.0,190.0,190000.0,265498.0
2010-0193-HRV,0.0,0.0,300.0,0.0,300.0,190.0,80000.0,111789.0
2010-0193-HUN,1.0,0.0,2000.0,0.0,2000.0,190.0,440000.0,614838.0
2010-0193-POL,16.0,0.0,100000.0,0.0,100000.0,190.0,3080000.0,4303864.0
2010-0193-SRB,2.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0193-SVK,1.0,0.0,200.0,0.0,200.0,190.0,25000.0,34934.0
2010-0194-LBY,104.0,1.0,0.0,0.0,1.0,190.0,0.0,0.0
2010-0195-CHN,21.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0196-USA,5.0,58.0,0.0,0.0,58.0,190.0,2700000.0,3772868.0
2010-0197-CHN,11.0,0.0,30.0,0.0,30.0,190.0,0.0,0.0
2010-0198-IND,32.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0
2010-0199-COD,46.0,7.0,0.0,1160.0,1167.0,190.0,0.0,0.0
2010-0199-RWA,7.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0200-IND,158.0,8.0,0.0,0.0,8.0,190.0,0.0,0.0
2010-0201-CHN,32.0,21.0,0.0,0.0,21.0,190.0,0.0,0.0
2010-0202-CHN,19.0,71.0,0.0,0.0,71.0,190.0,0.0,0.0
2010-0203-TUR,16.0,25.0,0.0,0.0,25.0,190.0,0.0,0.0
2010-0204-AZE,3.0,0.0,70000.0,0.0,70000.0,190.0,0.0,0.0
2010-0205-BGD,3.0,0.0,10000.0,0.0,10000.0,190.0,0.0,0.0
2010-0206-IND,250.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0
2010-0207-NPL,65.0,0.0,3972.0,0.0,3972.0,190.0,0.0,0.0
2010-0208-BGD,22.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0209-USA,13.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0210-OMN,16.0,0.0,0.0,0.0,0.0,190.0,1000000.0,1397359.0
2010-0210-PAK,23.0,0.0,4000.0,0.0,4000.0,190.0,80000.0,111789.0
2010-0211-GTM,174.0,154.0,397808.0,0.0,397962.0,190.0,650000.0,908283.0
2010-0211-HND,18.0,4.0,16673.0,7998.0,24675.0,190.0,90000.0,125762.0
2010-0211-SLV,10.0,3.0,8717.0,2800.0,11520.0,190.0,20000.0,27947.0
2010-0213-IDN,12.0,25.0,0.0,0.0,25.0,190.0,0.0,0.0
2010-0214-BGD,116.0,100.0,0.0,0.0,100.0,190.0,0.0,0.0
2010-0216-CHN,52.0,0.0,2100000.0,0.0,2100000.0,190.0,0.0,0.0
2010-0217-CZE,3.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0217-SVK,3.0,0.0,650.0,0.0,650.0,190.0,0.0,0.0
2010-0218-BGD,25.0,25.0,0.0,0.0,25.0,190.0,0.0,0.0
2010-0219-LBR,11.0,0.0,16.0,0.0,16.0,190.0,0.0,0.0
2010-0220-GTM,0.0,0.0,1800.0,0.0,1800.0,190.0,0.0,0.0
2010-0221-IND,30.0,30.0,0.0,0.0,30.0,190.0,0.0,0.0
2010-0222-CHN,17.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0223-CMR,30.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0224-PER,37.0,0.0,160.0,0.0,160.0,190.0,0.0,0.0
2010-0225-USA,20.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0226-PHL,15.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0227-IND,21.0,20.0,0.0,0.0,20.0,190.0,0.0,0.0
2010-0228-MOZ,49.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0229-IND,47.0,0.0,17.0,0.0,17.0,190.0,0.0,0.0
2010-0231-BGD,66.0,100.0,55130.0,0.0,55230.0,190.0,0.0,0.0
2010-0231-MMR,68.0,0.0,145000.0,0.0,145000.0,190.0,0.0,0.0
2010-0232-PHL,27.0,0.0,40000.0,0.0,40000.0,22340.0,0.0,0.0
2010-0233-FRA,25.0,0.0,0.0,0.0,0.0,7700.0,1500000.0,2096038.0
2010-0237-MEX,11.0,4.0,0.0,0.0,4.0,190.0,0.0,0.0
2010-0238-IDN,17.0,0.0,0.0,4600.0,4600.0,7.0,0.0,0.0
2010-0239-CHN,1691.0,0.0,134000000.0,0.0,134000000.0,190.0,18000000.0,25152453.0
2010-0242-COL,73.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0243-COD,33.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0244-MEX,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0245-CHN,46.0,0.0,26.0,0.0,26.0,190.0,0.0,0.0
2010-0246-GHA,45.0,0.0,7500.0,0.0,7500.0,190.0,0.0,0.0
2010-0247-NGA,14.0,30.0,0.0,0.0,30.0,190.0,0.0,0.0
2010-0248-BRA,72.0,0.0,157000.0,0.0,157000.0,190.0,602000.0,841210.0
2010-0250-COG,54.0,400.0,0.0,0.0,400.0,190.0,0.0,0.0
2010-0251-ROU,26.0,0.0,12237.0,0.0,12237.0,190.0,1111428.0,1553063.0
2010-0252-BIH,0.0,0.0,14910.0,0.0,14910.0,190.0,87000.0,121570.0
2010-0254-ESP,12.0,10.0,0.0,0.0,10.0,190.0,0.0,0.0
2010-0255-CIV,8.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0255-TGO,21.0,0.0,82000.0,0.0,82000.0,190.0,0.0,0.0
2010-0256-CHN,11.0,16.0,0.0,0.0,16.0,190.0,0.0,0.0
2010-0257-IND,24.0,50.0,0.0,0.0,50.0,190.0,0.0,0.0
2010-0258-BOL,25.0,44.0,0.0,0.0,44.0,190.0,0.0,0.0
2010-0259-BOL,13.0,37.0,0.0,0.0,37.0,190.0,0.0,0.0
2010-0260-GTM,0.0,0.0,2180.0,0.0,2180.0,190.0,0.0,0.0
2010-0260-MEX,22.0,0.0,170000.0,0.0,170000.0,135.0,2000000.0,2794717.0
2010-0260-NIC,5.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0260-SLV,6.0,0.0,500.0,0.0,500.0,190.0,0.0,0.0
2010-0261-PAK,18.0,40.0,0.0,0.0,40.0,190.0,0.0,0.0
2010-0262-CHN,99.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0263-GHA,52.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0264-COD,192.0,25.0,0.0,0.0,25.0,190.0,0.0,0.0
2010-0265-NGA,13.0,9.0,0.0,0.0,9.0,190.0,0.0,0.0
2010-0266-ZWE,18.0,31.0,0.0,0.0,31.0,190.0,0.0,0.0
2010-0267-PAN,0.0,0.0,1035.0,0.0,1035.0,190.0,0.0,0.0
2010-0268-HND,67.0,0.0,27000.0,0.0,27000.0,190.0,0.0,0.0
2010-0269-BGD,0.0,0.0,75000.0,0.0,75000.0,190.0,0.0,0.0
2010-0270-ECU,2.0,0.0,6440.0,0.0,6440.0,190.0,0.0,0.0
2010-0271-GAB,0.0,0.0,443.0,0.0,443.0,190.0,0.0,0.0
2010-0272-KGZ,0.0,0.0,8350.0,0.0,8350.0,190.0,0.0,0.0
2010-0273-NIC,0.0,0.0,4860.0,0.0,4860.0,190.0,0.0,0.0
2010-0274-ECU,0.0,0.0,2500.0,0.0,2500.0,190.0,0.0,0.0
2010-0275-UKR,6.0,59.0,40000.0,0.0,40059.0,34500.0,1900.0,2655.0
2010-0276-IND,53.0,0.0,0.0,400000.0,400000.0,147437.0,447000.0,624619.0
2010-0278-MDA,1.0,0.0,12000.0,0.0,12000.0,12210.0,0.0,0.0
2010-0279-DOM,6.0,0.0,9500.0,0.0,9500.0,15730.0,0.0,0.0
2010-0280-LBR,1.0,0.0,15486.0,0.0,15486.0,190.0,0.0,0.0
2010-0281-PHL,0.0,0.0,200000.0,0.0,200000.0,190.0,0.0,0.0
2010-0282-PAK,46.0,0.0,0.0,0.0,0.0,9326.0,0.0,0.0
2010-0283-IND,27.0,0.0,50000.0,0.0,50000.0,63170.0,0.0,0.0
2010-0285-KEN,100.0,0.0,70000.0,0.0,70000.0,196100.0,0.0,0.0
2010-0289-COL,31.0,0.0,200.0,0.0,200.0,190.0,0.0,0.0
2010-0291-KAZ,0.0,0.0,8000.0,5000.0,13000.0,190.0,0.0,0.0
2010-0293-PAK,60.0,0.0,4000.0,0.0,4000.0,14180.0,0.0,0.0
2010-0294-ARG,42.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0294-BOL,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2010-0294-CHL,0.0,0.0,150.0,0.0,150.0,190.0,0.0,0.0
2010-0294-PRY,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-0294-URY,4.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0295-NER,2.0,0.0,0.0,6615.0,6615.0,190.0,0.0,0.0
2010-0296-IND,25.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0297-SAU,14.0,0.0,0.0,0.0,0.0,346200.0,0.0,0.0
2010-0299-DEU,21.0,650.0,0.0,0.0,650.0,190.0,0.0,0.0
2010-0300-BFA,16.0,0.0,133362.0,0.0,133362.0,160800.0,176.0,246.0
2010-0300-TCD,24.0,0.0,144579.0,0.0,144579.0,38021.0,0.0,0.0
2010-0301-IDN,21.0,7.0,15000.0,0.0,15007.0,106460.0,0.0,0.0
2010-0302-AFG,26.0,22.0,0.0,0.0,22.0,190.0,0.0,0.0
2010-0303-CHN,13.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0305-UGA,11.0,0.0,2.0,0.0,2.0,190.0,0.0,0.0
2010-0307-IRQ,30.0,42.0,0.0,0.0,42.0,190.0,0.0,0.0
2010-0308-CHN,2.0,0.0,0.0,0.0,0.0,190.0,500.0,699.0
2010-0308-PHL,146.0,91.0,585383.0,0.0,585474.0,120.0,8675.0,12122.0
2010-0308-VNM,11.0,0.0,0.0,1500.0,1500.0,190.0,500.0,699.0
2010-0309-ALB,14.0,12.0,0.0,0.0,12.0,190.0,0.0,0.0
2010-0310-CHN,28.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0311-JPN,10.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0312-CHN,23.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0313-COD,27.0,40.0,0.0,0.0,40.0,190.0,0.0,0.0
2010-0314-IND,61.0,165.0,0.0,0.0,165.0,190.0,0.0,0.0
2010-0317-CHN,12.0,17.0,0.0,0.0,17.0,190.0,0.0,0.0
2010-0319-SDN,33.0,0.0,0.0,10000.0,10000.0,100400.0,0.0,0.0
2010-0320-YEM,15.0,0.0,0.0,0.0,0.0,176300.0,0.0,0.0
2010-0321-IND,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0322-DZA,14.0,11.0,0.0,0.0,11.0,190.0,0.0,0.0
2010-0324-TGO,14.0,47.0,0.0,0.0,47.0,190.0,0.0,0.0
2010-0325-CHN,24.0,19.0,0.0,0.0,19.0,190.0,0.0,0.0
2010-0326-ROU,12.0,2.0,0.0,0.0,2.0,190.0,0.0,0.0
2010-0327-PRK,10.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0328-URY,12.0,8.0,0.0,0.0,8.0,190.0,0.0,0.0
2010-0330-CMR,10.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0331-JPN,170.0,0.0,15000.0,0.0,15000.0,35.0,0.0,0.0
2010-0332-HKG,1.0,0.0,15000.0,0.0,15000.0,190.0,0.0,0.0
2010-0332-VNM,10.0,0.0,12400.0,0.0,12400.0,190.0,0.0,0.0
2010-0333-NPL,12.0,0.0,0.0,0.0,0.0,132600.0,0.0,0.0
2010-0338-SAU,10.0,0.0,85.0,0.0,85.0,56000.0,0.0,0.0
2010-0341-PAK,1985.0,2946.0,20356550.0,0.0,20359496.0,160000.0,9500000.0,13274906.0
2010-0342-RUS,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0343-PER,409.0,0.0,57600.0,0.0,57600.0,190.0,0.0,0.0
2010-0344-CHN,152.0,0.0,6000000.0,0.0,6000000.0,190.0,0.0,0.0
2010-0346-GIN,7.0,0.0,7615.0,0.0,7615.0,190.0,0.0,0.0
2010-0348-CHN,16.0,0.0,43.0,0.0,43.0,190.0,0.0,0.0
2010-0349-CHN,16.0,0.0,111.0,0.0,111.0,190.0,0.0,0.0
2010-0350-CHN,13.0,300.0,0.0,0.0,300.0,190.0,0.0,0.0
2010-0351-CMR,13.0,95.0,0.0,3000.0,3095.0,190.0,0.0,0.0
2010-0352-RUS,53.0,996.0,5000.0,0.0,5996.0,190.0,1800000.0,2515245.0
2010-0353-COD,49.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0354-CHN,21.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0355-CHN,41.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0356-PAK,150.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0357-COD,0.0,0.0,1200.0,1800.0,3000.0,190.0,0.0,0.0
2010-0358-UGA,33.0,0.0,17.0,0.0,17.0,190.0,0.0,0.0
2010-0359-ZAF,22.0,0.0,84.0,0.0,84.0,190.0,0.0,0.0
2010-0360-MLI,19.0,19.0,0.0,0.0,19.0,190.0,0.0,0.0
2010-0361-IRN,0.0,274.0,0.0,0.0,274.0,5.5,0.0,0.0
2010-0362-CHN,17.0,68.0,0.0,0.0,68.0,190.0,0.0,0.0
2010-0363-IRN,1.0,32.0,0.0,0.0,32.0,5.8,0.0,0.0
2010-0367-AFG,65.0,0.0,5000.0,0.0,5000.0,176799.0,0.0,0.0
2010-0369-PRK,0.0,0.0,17000.0,0.0,17000.0,51190.0,0.0,0.0
2010-0371-PHL,0.0,0.0,80920.0,0.0,80920.0,190.0,0.0,0.0
2010-0372-RUS,55736.0,0.0,0.0,0.0,0.0,40.0,400000.0,558943.0
2010-0373-IND,196.0,225.0,12500.0,0.0,12725.0,145000.0,0.0,0.0
2010-0374-TZA,18.0,0.0,19.0,0.0,19.0,190.0,0.0,0.0
2010-0376-IDN,10.0,0.0,78.0,0.0,78.0,190.0,0.0,0.0
2010-0377-CHN,1765.0,200.0,47000.0,0.0,47200.0,190.0,759000.0,1060595.0
2010-0378-CHN,23.0,0.0,279.0,0.0,279.0,190.0,0.0,0.0
2010-0379-NER,3.0,0.0,226611.0,0.0,226611.0,619100.0,0.0,0.0
2010-0380-CZE,7.0,0.0,200.0,0.0,200.0,190.0,157560.0,220168.0
2010-0380-DEU,3.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0380-LTU,4.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0380-POL,3.0,0.0,700.0,0.0,700.0,190.0,0.0,0.0
2010-0381-CAF,3.0,0.0,1585.0,0.0,1585.0,190.0,0.0,0.0
2010-0382-IRQ,14.0,110.0,0.0,0.0,110.0,190.0,0.0,0.0
2010-0383-PHL,31.0,0.0,1045.0,0.0,1045.0,95.0,0.0,0.0
2010-0386-THA,2.0,0.0,880.0,0.0,880.0,190.0,0.0,0.0
2010-0388-ARE,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0389-SLE,16.0,5.0,0.0,0.0,5.0,190.0,0.0,0.0
2010-0391-PHL,737.0,123939.0,0.0,0.0,123939.0,190.0,0.0,0.0
2010-0392-KGZ,0.0,141.0,0.0,0.0,141.0,190.0,0.0,0.0
2010-0393-TJK,21.0,0.0,456.0,0.0,456.0,190.0,0.0,0.0
2010-0394-CHN,32.0,0.0,500.0,0.0,500.0,190.0,0.0,0.0
2010-0395-NGA,19.0,12.0,0.0,0.0,12.0,190.0,0.0,0.0
2010-0397-CHN,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0398-PHL,0.0,0.0,505.0,0.0,505.0,190.0,0.0,0.0
2010-0400-NER,16.0,0.0,240.0,0.0,240.0,190.0,0.0,0.0
2010-0400-NGA,1716.0,0.0,41787.0,0.0,41787.0,190.0,0.0,0.0
2010-0400-TCD,92.0,0.0,1730.0,0.0,1730.0,190.0,0.0,0.0
2010-0401-COL,0.0,0.0,800.0,0.0,800.0,190.0,0.0,0.0
2010-0403-CHN,19.0,153.0,0.0,0.0,153.0,190.0,0.0,0.0
2010-0405-CHN,59.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0406-COL,1.0,120.0,0.0,0.0,120.0,190.0,0.0,0.0
2010-0408-NGA,15.0,18.0,0.0,0.0,18.0,190.0,0.0,0.0
2010-0409-PER,22.0,27.0,0.0,0.0,27.0,190.0,0.0,0.0
2010-0410-IND,17.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0411-CHN,92.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0412-PHL,40.0,9.0,0.0,0.0,9.0,190.0,0.0,0.0
2010-0413-IND,37.0,25.0,0.0,0.0,25.0,190.0,0.0,0.0
2010-0414-COD,8.0,0.0,0.0,2770.0,2770.0,190.0,0.0,0.0
2010-0415-CHN,5.0,136.0,64000.0,0.0,64136.0,190.0,0.0,0.0
2010-0415-PRK,0.0,0.0,38785.0,0.0,38785.0,305538.0,0.0,0.0
2010-0416-IND,0.0,0.0,30000.0,0.0,30000.0,12555.0,0.0,0.0
2010-0417-PAK,40.0,0.0,10.0,0.0,10.0,190.0,0.0,0.0
2010-0418-CMR,515.0,0.0,7869.0,0.0,7869.0,190.0,0.0,0.0
2010-0419-NPL,14.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0420-SEN,2.0,9.0,22116.0,0.0,22125.0,190.0,0.0,0.0
2010-0421-BOL,0.0,0.0,0.0,300.0,300.0,190.0,0.0,0.0
2010-0425-COD,20.0,1.0,0.0,0.0,1.0,190.0,0.0,0.0
2010-0426-MEX,6.0,0.0,154000.0,0.0,154000.0,190.0,0.0,0.0
2010-0428-IND,25.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0429-COD,58.0,6.0,0.0,0.0,6.0,190.0,0.0,0.0
2010-0430-COL,0.0,0.0,3761.0,0.0,3761.0,190.0,0.0,0.0
2010-0432-VNM,14.0,20.0,20560.0,120.0,20700.0,230.0,44000.0,61484.0
2010-0433-CHN,44.0,53.0,0.0,0.0,53.0,190.0,0.0,0.0
2010-0434-NPL,8.0,0.0,1400.0,0.0,1400.0,190.0,0.0,0.0
2010-0436-GLP,0.0,0.0,33000.0,0.0,33000.0,190.0,0.0,0.0
2010-0436-MTQ,13.0,0.0,29200.0,0.0,29200.0,190.0,0.0,0.0
2010-0438-TUR,13.0,6.0,0.0,200.0,206.0,190.0,0.0,0.0
2010-0439-RUS,11.0,0.0,3.0,0.0,3.0,190.0,0.0,0.0
2010-0442-GTM,0.0,0.0,3270.0,0.0,3270.0,190.0,0.0,0.0
2010-0443-HND,5.0,10.0,1600.0,0.0,1610.0,190.0,0.0,0.0
2010-0444-PER,14.0,20.0,0.0,0.0,20.0,190.0,0.0,0.0
2010-0445-ECU,38.0,12.0,0.0,0.0,12.0,190.0,0.0,0.0
2010-0446-IDN,1.0,1.0,15059.0,0.0,15060.0,190.0,0.0,0.0
2010-0447-HND,117.0,0.0,3400.0,0.0,3400.0,190.0,0.0,0.0
2010-0450-ETH,19.0,0.0,25000.0,0.0,25000.0,190.0,0.0,0.0
2010-0452-NPL,138.0,0.0,8000.0,0.0,8000.0,190.0,0.0,0.0
2010-0453-CIV,10.0,0.0,6425.0,0.0,6425.0,190.0,0.0,0.0
2010-0454-GMB,8.0,0.0,21194.0,0.0,21194.0,190.0,0.0,0.0
2010-0455-GNB,2.0,0.0,56792.0,0.0,56792.0,190.0,0.0,0.0
2010-0456-MLI,0.0,0.0,16000.0,0.0,16000.0,190.0,0.0,0.0
2010-0457-SLE,0.0,0.0,234.0,0.0,234.0,190.0,0.0,0.0
2010-0458-NPL,23.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0459-GTM,53.0,56.0,0.0,50640.0,50696.0,190.0,500000.0,698679.0
2010-0460-ECU,15.0,10.0,0.0,0.0,10.0,190.0,0.0,0.0
2010-0461-COD,24.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0462-MEX,13.0,11.0,0.0,0.0,11.0,190.0,0.0,0.0
2010-0463-NZL,0.0,2.0,300000.0,0.0,300002.0,7.0,6500000.0,9082830.0
2010-0464-CHN,48.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0465-AUS,0.0,0.0,10000.0,0.0,10000.0,7093.0,0.0,0.0
2010-0466-RUS,8.0,0.0,0.0,1200.0,1200.0,190.0,0.0,0.0
2010-0467-MEX,25.0,0.0,1000000.0,0.0,1000000.0,190.0,0.0,0.0
2010-0468-ATG,0.0,0.0,5000.0,0.0,5000.0,142.0,12600.0,17607.0
2010-0468-USA,1.0,0.0,0.0,0.0,0.0,190.0,100000.0,139736.0
2010-0470-CRI,3.0,0.0,106.0,0.0,106.0,190.0,0.0,0.0
2010-0472-IND,31.0,0.0,40.0,0.0,40.0,190.0,0.0,0.0
2010-0473-IRN,10.0,16.0,0.0,0.0,16.0,190.0,0.0,0.0
2010-0474-USA,8.0,60.0,0.0,111.0,171.0,190.0,250000.0,349340.0
2010-0475-EGY,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2010-0476-SDN,37.0,26.0,0.0,0.0,26.0,190.0,0.0,0.0
2010-0477-BRA,11.0,0.0,6.0,0.0,6.0,190.0,0.0,0.0
